PEDIDO_ID,PEDIDO_DATA,COD CLIENTE,COD_VENDEDOR,COD PRODUTO,QUANTIDADE PRODUTO,VALOR PRODUTO
15065,09/03/2018,491,221,15,4,6.219
15066,06/02/2016,354,64,22,3,8.279
15067,19/05/2019,15,8,11,4,2.789
15068,27/11/2015,60,115,15,4,6.219
15069,10/10/2018,497,165,17,3,4.719
15070,19/09/2018,281,133,6,2,1.589
15071,08/12/2017,281,224,18,4,4.561
15072,24/08/2015,109,19,17,1,4.719
15073,14/03/2020,289,104,22,1,8.279
15074,09/06/2017,255,47,14,3,3.519
15075,06/09/2020,268,209,23,1,4.27
15076,05/08/2020,127,148,18,2,4.561
15077,16/04/2019,293,103,15,3,6.219
15078,08/01/2018,77,11,18,2,4.561
15079,02/07/2015,52,137,6,3,1.589
15080,20/05/2016,411,166,16,3,5.109
15081,20/02/2018,478,11,10,3,3.131
15082,30/10/2020,273,55,12,2,1.899
15083,11/02/2020,8,206,11,3,2.789
15084,29/02/2020,462,59,10,4,3.131
15085,27/10/2015,45,74,2,3,2.789
15086,18/11/2015,161,194,20,4,5.119
15087,14/09/2020,234,86,6,3,1.589
15088,09/05/2017,55,5,11,1,2.789
15089,22/02/2016,16,206,4,1,4.149
15090,10/07/2020,112,97,14,4,3.519
15091,22/07/2016,432,220,22,1,8.279
15092,04/10/2019,185,131,21,4,6.119
15093,24/11/2015,52,258,22,2,8.279
15094,29/11/2016,197,289,14,1,3.519
15095,17/03/2018,97,248,10,1,3.131
15096,16/11/2018,234,287,22,3,8.279
15097,26/08/2019,368,245,18,2,4.561
15098,12/08/2015,182,72,23,2,4.27
15099,08/09/2019,101,101,16,3,5.109
15100,13/10/2017,13,79,23,1,4.27
15101,09/07/2015,231,131,23,2,4.27
15102,24/04/2017,318,274,4,4,4.149
15103,02/05/2016,389,182,6,2,1.589
15104,04/10/2015,367,39,4,4,4.149
15105,13/05/2015,383,273,12,2,1.899
15106,25/12/2019,439,41,7,4,2.919
15107,25/06/2020,238,212,14,3,3.519
15108,08/05/2015,26,186,19,1,4.879
15109,02/10/2016,191,154,17,3,4.719
15110,16/05/2017,15,191,8,4,5.389
15111,23/08/2018,335,175,9,1,2.319
15112,28/02/2015,436,283,13,3,3.279
15113,05/01/2020,149,274,9,2,2.319
15114,08/03/2020,410,77,13,2,3.279
15115,02/06/2020,265,6,22,1,8.279
15116,03/11/2017,363,10,18,2,4.561
15117,02/09/2019,454,272,19,2,4.879
15118,07/09/2015,259,178,22,3,8.279
15119,09/01/2015,476,220,16,4,5.109
15120,06/10/2018,430,257,23,2,4.27
15121,23/08/2018,129,234,11,3,2.789
15122,23/08/2015,310,194,17,4,4.719
15123,10/10/2019,24,30,3,3,4.269
15124,24/11/2018,68,268,11,2,2.789
15125,12/07/2020,248,100,16,2,5.109
15126,19/07/2019,58,209,5,3,1.229
15127,05/09/2017,133,193,22,3,8.279
15128,21/08/2016,317,250,3,4,4.269
15129,04/09/2017,284,203,6,4,1.589
15130,31/01/2020,420,118,22,4,8.279
15131,08/01/2017,286,4,5,1,1.229
15132,25/08/2020,82,227,4,4,4.149
15133,02/07/2018,10,57,4,4,4.149
15134,30/09/2018,133,199,15,4,6.219
15135,21/08/2017,328,286,11,2,2.789
15136,17/08/2015,53,169,16,3,5.109
15137,28/03/2016,325,241,9,4,2.319
15138,12/10/2016,448,268,10,2,3.131
15139,17/11/2020,423,158,22,1,8.279
15140,25/07/2015,405,23,12,3,1.899
15141,04/06/2015,430,233,6,2,1.589
15142,02/01/2018,130,120,11,4,2.789
15143,02/06/2019,301,222,16,3,5.109
15144,14/10/2020,173,207,13,2,3.279
15145,13/12/2019,40,257,22,1,8.279
15146,07/12/2018,370,210,8,4,5.389
15147,16/04/2020,16,187,18,4,4.561
15148,08/06/2017,217,125,4,2,4.149
15149,20/05/2015,253,295,21,1,6.119
15150,26/04/2018,198,282,22,4,8.279
15151,07/02/2017,396,16,11,4,2.789
15152,10/12/2019,41,41,19,1,4.879
15153,28/06/2020,387,64,20,1,5.119
15154,17/02/2017,225,210,12,3,1.899
15155,25/04/2020,433,213,7,1,2.919
15156,06/02/2017,204,296,20,3,5.119
15157,06/08/2020,130,194,6,4,1.589
15158,26/11/2018,31,243,21,4,6.119
15159,28/02/2019,170,17,12,3,1.899
15160,29/01/2016,77,154,13,2,3.279
15161,22/12/2019,189,61,4,3,4.149
15162,08/11/2016,346,65,10,4,3.131
15163,09/11/2020,100,27,10,1,3.131
15164,08/06/2018,15,3,21,4,6.119
15165,13/08/2015,488,218,18,1,4.561
15166,03/01/2018,320,178,8,2,5.389
15167,29/03/2015,159,146,13,1,3.279
15168,09/08/2020,496,238,6,2,1.589
15169,30/07/2015,399,175,3,3,4.269
15170,28/11/2020,433,11,7,4,2.919
15171,03/08/2018,496,283,20,4,5.119
15172,20/03/2019,331,31,15,4,6.219
15173,19/05/2018,175,159,22,4,8.279
15174,16/11/2017,221,147,2,1,2.789
15175,28/10/2015,79,55,18,3,4.561
15176,01/08/2015,52,111,19,4,4.879
15177,22/08/2020,201,109,13,3,3.279
15178,02/07/2019,485,247,4,2,4.149
15179,18/02/2015,269,221,11,2,2.789
15180,21/04/2017,25,146,20,4,5.119
15181,25/06/2019,401,47,6,4,1.589
15182,14/03/2017,491,60,14,4,3.519
15183,24/07/2018,106,17,8,3,5.389
15184,12/04/2017,187,262,8,1,5.389
15185,01/08/2016,354,68,8,4,5.389
15186,09/01/2016,354,78,23,1,4.27
15187,31/07/2018,477,240,16,2,5.109
15188,30/11/2017,371,96,2,1,2.789
15189,19/11/2019,281,6,8,2,5.389
15190,15/04/2016,8,10,13,4,3.279
15191,18/12/2018,214,105,12,3,1.899
15192,07/12/2016,23,191,11,4,2.789
15193,28/07/2020,195,86,6,1,1.589
15194,07/09/2020,94,51,23,2,4.27
15195,24/10/2015,110,66,11,1,2.789
15196,04/05/2015,59,111,21,3,6.119
15197,21/05/2017,155,196,6,1,1.589
15198,21/09/2020,406,297,15,3,6.219
15199,06/02/2015,265,134,3,2,4.269
15200,02/09/2019,382,282,6,4,1.589
15201,10/05/2020,157,226,14,1,3.519
15202,30/03/2016,308,197,22,4,8.279
15203,16/01/2015,60,167,17,2,4.719
15204,29/04/2019,454,22,13,4,3.279
15205,13/09/2018,168,55,16,1,5.109
15206,06/02/2015,404,294,8,1,5.389
15207,09/08/2015,79,27,23,1,4.27
15208,21/01/2018,266,19,7,4,2.919
15209,07/04/2020,145,268,23,2,4.27
15210,26/07/2019,48,173,16,3,5.109
15211,15/06/2020,330,100,9,2,2.319
15212,13/06/2020,349,145,9,1,2.319
15213,27/04/2019,466,80,17,2,4.719
15214,30/03/2015,49,15,21,2,6.119
15215,11/11/2015,52,254,20,1,5.119
15216,09/08/2020,27,196,17,2,4.719
15217,08/11/2020,491,11,13,1,3.279
15218,02/10/2020,216,18,19,2,4.879
15219,02/01/2016,384,250,22,1,8.279
15220,21/09/2020,139,80,4,3,4.149
15221,23/09/2019,364,171,6,4,1.589
15222,20/09/2017,110,208,2,1,2.789
15223,15/06/2016,51,285,13,3,3.279
15224,18/07/2020,13,120,17,1,4.719
15225,24/03/2015,208,41,3,2,4.269
15226,23/02/2019,410,124,19,2,4.879
15227,20/02/2018,327,300,9,2,2.319
15228,30/10/2015,181,264,10,2,3.131
15229,24/05/2015,32,100,16,1,5.109
15230,06/11/2018,364,124,22,4,8.279
15231,25/03/2018,183,117,23,1,4.27
15232,12/10/2019,410,108,10,1,3.131
15233,12/10/2016,383,167,12,4,1.899
15234,29/03/2017,98,247,14,4,3.519
15235,07/02/2015,27,159,7,2,2.919
15236,14/04/2018,233,281,4,3,4.149
15237,10/06/2020,154,152,12,3,1.899
15238,26/10/2016,287,220,10,2,3.131
15239,05/12/2015,342,272,23,3,4.27
15240,06/04/2019,368,232,20,2,5.119
15241,17/08/2017,411,48,13,3,3.279
15242,08/07/2016,474,207,19,3,4.879
15243,24/07/2016,109,3,10,2,3.131
15244,08/04/2016,280,267,22,1,8.279
15245,11/03/2018,162,13,7,4,2.919
15246,15/04/2017,193,127,12,4,1.899
15247,14/01/2016,132,120,7,2,2.919
15248,15/09/2016,301,128,15,2,6.219
15249,23/12/2020,206,121,7,4,2.919
15250,28/10/2019,391,290,12,1,1.899
15251,19/08/2020,364,132,6,1,1.589
15252,29/04/2019,257,227,20,2,5.119
15253,09/09/2017,279,252,23,3,4.27
15254,19/06/2017,17,97,9,3,2.319
15255,28/12/2018,402,296,17,1,4.719
15256,02/11/2019,244,135,4,1,4.149
15257,24/08/2017,213,300,14,4,3.519
15258,21/02/2020,477,81,6,4,1.589
15259,28/07/2016,230,165,20,2,5.119
15260,07/03/2016,232,148,7,1,2.919
15261,12/12/2019,12,162,12,4,1.899
15262,15/10/2018,487,258,22,4,8.279
15263,21/04/2017,111,183,9,4,2.319
15264,08/02/2017,246,138,12,3,1.899
15265,12/08/2015,59,279,23,1,4.27
15266,08/10/2019,201,74,14,4,3.519
15267,22/01/2017,280,127,21,3,6.119
15268,01/04/2019,217,277,2,2,2.789
15269,22/02/2020,288,287,12,4,1.899
15270,11/01/2019,22,40,14,1,3.519
15271,29/07/2016,491,31,16,2,5.109
15272,25/05/2020,457,281,23,2,4.27
15273,25/05/2019,79,98,20,2,5.119
15274,30/04/2017,11,248,7,3,2.919
15275,19/06/2019,300,45,17,4,4.719
15276,28/08/2017,152,261,6,3,1.589
15277,09/12/2015,265,95,8,1,5.389
15278,26/11/2015,328,219,15,3,6.219
15279,30/01/2019,344,4,10,4,3.131
15280,23/10/2017,19,212,13,1,3.279
15281,25/06/2019,387,275,21,3,6.119
15282,29/05/2019,11,138,19,2,4.879
15283,19/08/2020,215,103,13,4,3.279
15284,11/02/2019,120,34,2,3,2.789
15285,07/12/2020,267,90,17,2,4.719
15286,23/08/2020,428,76,8,2,5.389
15287,13/02/2015,249,243,18,4,4.561
15288,24/10/2016,462,252,14,1,3.519
15289,14/06/2020,316,26,20,2,5.119
15290,09/02/2018,175,236,15,1,6.219
15291,15/08/2020,412,199,8,3,5.389
15292,30/09/2017,203,24,8,2,5.389
15293,27/03/2018,295,232,18,3,4.561
15294,21/10/2016,416,159,11,1,2.789
15295,02/07/2019,106,252,7,3,2.919
15296,07/02/2018,48,269,11,2,2.789
15297,15/08/2016,413,290,11,3,2.789
15298,30/04/2020,323,220,14,4,3.519
15299,21/08/2016,124,85,13,4,3.279
15300,08/06/2016,167,200,17,3,4.719
15301,16/09/2020,468,195,9,3,2.319
15302,12/09/2015,72,286,22,2,8.279
15303,08/04/2017,89,286,2,2,2.789
15304,10/02/2020,344,88,5,3,1.229
15305,03/08/2018,60,29,20,4,5.119
15306,09/04/2015,73,63,3,1,4.269
15307,05/01/2015,185,95,15,4,6.219
15308,04/08/2019,37,286,22,1,8.279
15309,05/03/2015,359,250,11,2,2.789
15310,24/10/2018,106,68,7,4,2.919
15311,01/10/2020,242,7,14,2,3.519
15312,05/07/2020,384,250,3,4,4.269
15313,23/07/2019,7,110,6,2,1.589
15314,23/08/2018,11,221,17,4,4.719
15315,09/04/2018,49,9,22,2,8.279
15316,02/01/2015,196,294,15,1,6.219
15317,15/06/2018,144,246,12,2,1.899
15318,04/10/2019,128,66,3,3,4.269
15319,27/03/2019,129,231,6,3,1.589
15320,03/03/2018,447,251,9,3,2.319
15321,29/01/2016,268,107,23,2,4.27
15322,08/08/2018,325,137,5,3,1.229
15323,15/09/2019,396,292,22,4,8.279
15324,30/09/2020,491,59,15,1,6.219
15325,29/11/2019,436,111,2,2,2.789
15326,04/08/2018,270,65,14,2,3.519
15327,01/08/2017,156,226,2,3,2.789
15328,22/12/2015,32,92,23,4,4.27
15329,22/10/2020,52,46,18,4,4.561
15330,17/07/2018,460,217,23,1,4.27
15331,18/09/2017,387,160,7,3,2.919
15332,20/06/2015,452,66,22,3,8.279
15333,16/07/2018,230,86,21,1,6.119
15334,07/11/2015,108,282,14,4,3.519
15335,06/07/2019,223,209,19,3,4.879
15336,18/09/2020,76,207,17,1,4.719
15337,04/01/2020,3,76,21,2,6.119
15338,28/07/2018,393,199,19,2,4.879
15339,08/09/2017,495,151,12,4,1.899
15340,30/11/2017,493,239,14,1,3.519
15341,12/01/2017,401,219,22,3,8.279
15342,18/02/2018,22,198,20,2,5.119
15343,05/05/2020,279,235,3,2,4.269
15344,08/05/2020,322,74,17,4,4.719
15345,31/08/2020,137,248,21,3,6.119
15346,27/03/2017,34,226,10,2,3.131
15347,21/06/2018,368,143,14,2,3.519
15348,03/01/2020,399,200,7,2,2.919
15349,01/10/2016,437,203,14,1,3.519
15350,21/05/2017,313,3,19,3,4.879
15351,04/11/2015,450,161,9,3,2.319
15352,28/08/2020,230,189,6,3,1.589
15353,30/03/2020,102,198,15,2,6.219
15354,01/02/2017,491,55,16,2,5.109
15355,21/11/2019,268,38,3,4,4.269
15356,13/12/2016,149,23,7,1,2.919
15357,19/09/2020,244,156,14,4,3.519
15358,02/03/2016,18,245,3,2,4.269
15359,01/12/2016,217,131,18,2,4.561
15360,24/08/2020,53,154,22,4,8.279
15361,10/05/2017,454,17,23,4,4.27
15362,29/08/2019,370,69,9,2,2.319
15363,08/06/2015,27,284,17,3,4.719
15364,01/10/2018,315,18,8,3,5.389
15365,05/01/2020,209,39,8,3,5.389
15366,14/07/2018,105,183,14,2,3.519
15367,10/05/2020,497,287,18,4,4.561
15368,18/06/2016,125,41,7,3,2.919
15369,02/06/2020,473,233,4,2,4.149
15370,05/02/2016,14,49,4,2,4.149
15371,19/01/2019,138,214,21,4,6.119
15372,04/07/2015,12,61,17,2,4.719
15373,30/12/2016,237,159,2,2,2.789
15374,16/06/2015,358,31,14,1,3.519
15375,30/06/2019,455,3,15,2,6.219
15376,28/09/2020,64,208,22,2,8.279
15377,30/07/2018,262,248,21,1,6.119
15378,01/05/2015,483,207,11,2,2.789
15379,22/02/2019,426,165,14,2,3.519
15380,17/04/2019,291,49,22,2,8.279
15381,25/01/2015,305,273,17,3,4.719
15382,28/03/2020,196,104,23,2,4.27
15383,28/01/2020,302,39,2,1,2.789
15384,05/07/2015,451,17,22,2,8.279
15385,14/11/2019,282,99,9,3,2.319
15386,26/02/2019,118,39,23,3,4.27
15387,10/11/2015,349,272,7,3,2.919
15388,16/03/2017,125,271,21,3,6.119
15389,20/09/2015,341,273,23,1,4.27
15390,15/08/2020,126,246,17,1,4.719
15391,10/04/2017,402,240,5,4,1.229
15392,17/02/2017,313,128,13,1,3.279
15393,30/10/2015,418,73,20,4,5.119
15394,15/03/2016,69,33,18,4,4.561
15395,02/11/2017,249,45,23,4,4.27
15396,23/07/2016,389,160,10,1,3.131
15397,07/12/2020,296,173,10,2,3.131
15398,04/05/2020,179,262,11,4,2.789
15399,21/12/2018,213,287,16,4,5.109
15400,28/05/2017,21,226,13,1,3.279
15401,18/03/2016,120,213,17,4,4.719
15402,13/10/2016,198,181,7,3,2.919
15403,28/12/2018,211,17,11,4,2.789
15404,08/10/2017,371,227,6,1,1.589
15405,16/01/2020,485,273,11,1,2.789
15406,31/07/2015,146,141,21,3,6.119
15407,27/12/2020,380,4,7,3,2.919
15408,05/02/2015,147,53,9,4,2.319
15409,03/07/2017,60,108,17,3,4.719
15410,13/04/2017,175,130,15,3,6.219
15411,16/07/2015,155,57,7,3,2.919
15412,26/02/2019,138,236,20,3,5.119
15413,10/05/2016,259,128,23,4,4.27
15414,01/08/2019,137,289,12,1,1.899
15415,15/07/2017,392,186,19,4,4.879
15416,23/10/2018,262,33,20,2,5.119
15417,24/01/2019,361,280,8,4,5.389
15418,12/04/2017,217,76,5,1,1.229
15419,21/03/2019,114,130,17,4,4.719
15420,19/05/2016,302,151,3,1,4.269
15421,23/12/2019,464,45,3,1,4.269
15422,01/09/2018,73,265,4,1,4.149
15423,14/09/2017,50,124,11,3,2.789
15424,23/05/2020,158,219,15,3,6.219
15425,02/07/2018,190,191,10,1,3.131
15426,09/05/2019,323,220,7,2,2.919
15427,28/05/2017,272,295,10,2,3.131
15428,23/12/2020,273,37,16,1,5.109
15429,17/08/2017,9,249,9,4,2.319
15430,25/01/2020,475,233,11,4,2.789
15431,22/09/2018,258,70,18,4,4.561
15432,02/02/2018,96,14,20,2,5.119
15433,16/11/2020,354,73,18,1,4.561
15434,23/02/2015,106,29,5,3,1.229
15435,26/05/2016,89,86,12,2,1.899
15436,09/10/2020,389,48,5,2,1.229
15437,29/08/2015,165,236,12,2,1.899
15438,23/10/2019,20,258,4,1,4.149
15439,31/08/2018,291,45,5,3,1.229
15440,02/12/2020,317,164,11,4,2.789
15441,23/07/2018,234,70,21,4,6.119
15442,21/10/2016,132,225,11,1,2.789
15443,08/10/2016,189,274,14,3,3.519
15444,16/12/2020,323,6,22,1,8.279
15445,12/07/2015,322,217,17,3,4.719
15446,19/07/2015,178,111,7,2,2.919
15447,23/06/2018,393,188,21,4,6.119
15448,28/12/2017,103,114,6,4,1.589
15449,24/11/2015,65,143,14,2,3.519
15450,28/10/2017,365,212,15,4,6.219
15451,09/06/2016,57,174,2,1,2.789
15452,19/01/2017,128,299,19,1,4.879
15453,13/05/2018,97,130,9,4,2.319
15454,20/05/2020,280,24,13,3,3.279
15455,23/09/2019,342,288,15,1,6.219
15456,03/04/2020,496,129,17,2,4.719
15457,03/06/2018,181,13,19,2,4.879
15458,14/10/2015,461,86,14,4,3.519
15459,20/12/2016,160,253,12,3,1.899
15460,22/11/2019,89,56,22,3,8.279
15461,23/08/2019,34,43,20,2,5.119
15462,27/06/2019,112,214,12,2,1.899
15463,23/01/2020,137,266,16,2,5.109
15464,28/03/2019,131,121,15,3,6.219
15465,23/06/2016,469,167,4,2,4.149
15466,02/01/2015,142,109,17,3,4.719
15467,17/12/2018,364,7,3,2,4.269
15468,24/07/2019,218,126,22,4,8.279
15469,16/04/2018,211,268,21,1,6.119
15470,13/03/2015,240,210,20,4,5.119
15471,19/05/2017,111,124,12,2,1.899
15472,26/05/2020,154,242,3,3,4.269
15473,19/06/2020,441,231,22,3,8.279
15474,10/07/2020,125,234,23,2,4.27
15475,10/02/2016,166,229,20,2,5.119
15476,18/05/2017,119,5,4,1,4.149
15477,13/09/2015,352,59,18,2,4.561
15478,27/05/2020,61,157,2,1,2.789
15479,07/05/2016,52,209,7,3,2.919
15480,26/05/2020,184,248,3,1,4.269
15481,31/07/2020,265,198,21,3,6.119
15482,31/08/2015,69,282,5,2,1.229
15483,14/03/2020,345,72,20,1,5.119
15484,08/03/2018,77,69,9,4,2.319
15485,29/03/2018,91,244,10,2,3.131
15486,23/07/2017,183,134,18,1,4.561
15487,20/08/2015,332,29,11,1,2.789
15488,20/10/2016,202,71,5,1,1.229
15489,10/10/2020,181,98,23,4,4.27
15490,17/12/2018,350,53,4,2,4.149
15491,18/10/2020,92,150,14,2,3.519
15492,22/12/2019,181,125,9,3,2.319
15493,23/05/2020,109,75,5,1,1.229
15494,26/03/2017,222,159,22,4,8.279
15495,01/07/2018,444,115,17,1,4.719
15496,20/09/2017,283,145,15,3,6.219
15497,06/08/2015,156,131,8,2,5.389
15498,10/12/2018,190,299,18,3,4.561
15499,18/05/2017,31,231,8,3,5.389
15500,20/04/2018,200,11,3,3,4.269
15501,06/08/2019,260,106,6,3,1.589
15502,27/03/2016,190,245,6,3,1.589
15503,17/10/2017,54,104,13,2,3.279
15504,14/08/2016,398,101,10,4,3.131
15505,17/02/2020,237,32,17,2,4.719
15506,26/07/2018,379,24,6,3,1.589
15507,07/03/2019,209,17,8,3,5.389
15508,30/08/2016,493,218,21,1,6.119
15509,29/08/2016,401,39,10,4,3.131
15510,09/06/2016,204,12,7,4,2.919
15511,16/07/2018,19,186,3,2,4.269
15512,16/04/2016,458,100,4,4,4.149
15513,17/06/2017,395,177,14,4,3.519
15514,24/12/2017,140,23,8,4,5.389
15515,25/07/2018,355,23,6,3,1.589
15516,29/03/2015,35,238,2,2,2.789
15517,31/01/2015,179,270,6,1,1.589
15518,14/03/2015,172,102,12,1,1.899
15519,04/12/2018,186,187,18,3,4.561
15520,21/12/2015,360,198,21,3,6.119
15521,16/10/2016,328,260,17,1,4.719
15522,03/11/2015,58,26,9,3,2.319
15523,21/09/2016,107,120,21,1,6.119
15524,28/06/2017,209,38,13,2,3.279
15525,02/06/2016,13,212,22,4,8.279
15526,21/09/2016,355,41,20,3,5.119
15527,08/10/2019,133,159,12,1,1.899
15528,26/02/2017,205,201,9,3,2.319
15529,02/06/2015,314,300,21,3,6.119
15530,09/09/2017,403,204,8,1,5.389
15531,28/06/2017,196,275,18,1,4.561
15532,27/04/2020,465,168,7,1,2.919
15533,16/01/2016,217,130,15,2,6.219
15534,31/05/2020,295,297,10,4,3.131
15535,12/01/2016,211,137,12,4,1.899
15536,22/11/2015,404,44,2,3,2.789
15537,15/06/2018,449,87,23,4,4.27
15538,15/09/2018,88,5,5,2,1.229
15539,10/02/2016,403,65,21,3,6.119
15540,06/02/2018,106,156,21,4,6.119
15541,21/11/2016,254,67,15,4,6.219
15542,01/04/2019,124,2,22,3,8.279
15543,22/09/2020,74,213,14,4,3.519
15544,30/10/2017,52,161,16,1,5.109
15545,26/12/2018,282,239,7,3,2.919
15546,29/12/2018,435,64,12,3,1.899
15547,10/10/2019,299,82,19,3,4.879
15548,07/08/2020,295,91,4,1,4.149
15549,26/05/2020,327,39,14,1,3.519
15550,05/06/2020,340,64,11,2,2.789
15551,25/04/2020,169,296,9,4,2.319
15552,27/09/2017,333,39,2,4,2.789
15553,26/12/2020,134,255,8,4,5.389
15554,01/07/2017,61,171,20,2,5.119
15555,22/04/2016,327,3,10,2,3.131
15556,28/02/2016,247,112,16,4,5.109
15557,19/02/2017,137,65,3,3,4.269
15558,31/08/2016,312,58,21,4,6.119
15559,11/01/2016,226,3,18,4,4.561
15560,03/09/2015,422,246,14,1,3.519
15561,02/08/2015,271,217,4,3,4.149
15562,25/07/2017,25,82,8,2,5.389
15563,03/12/2018,46,112,19,3,4.879
15564,07/12/2019,357,127,22,3,8.279
15565,22/05/2017,12,92,2,1,2.789
15566,13/02/2018,205,56,6,1,1.589
15567,08/02/2018,336,109,14,1,3.519
15568,14/10/2020,337,60,2,1,2.789
15569,02/05/2017,276,180,4,2,4.149
15570,14/10/2016,436,163,17,1,4.719
15571,12/03/2016,444,76,17,2,4.719
15572,06/02/2016,255,195,17,3,4.719
15573,09/01/2016,131,190,3,2,4.269
15574,17/09/2018,405,137,7,2,2.919
15575,11/09/2016,337,198,14,2,3.519
15576,27/02/2019,358,58,19,3,4.879
15577,06/04/2017,22,208,21,1,6.119
15578,30/03/2018,83,64,15,2,6.219
15579,06/12/2018,82,164,22,3,8.279
15580,28/12/2017,265,63,15,3,6.219
15581,31/01/2015,98,197,18,3,4.561
15582,16/12/2020,486,249,18,3,4.561
15583,30/05/2016,19,125,14,3,3.519
15584,04/05/2019,78,214,6,2,1.589
15585,03/05/2020,356,100,19,1,4.879
15586,15/01/2019,288,122,14,2,3.519
15587,28/07/2015,461,159,19,2,4.879
15588,03/03/2017,60,140,4,1,4.149
15589,21/04/2017,371,179,5,3,1.229
15590,28/12/2018,252,38,16,2,5.109
15591,20/05/2016,270,270,23,3,4.27
15592,31/10/2017,498,233,19,4,4.879
15593,26/06/2018,216,210,23,2,4.27
15594,22/11/2017,237,46,2,3,2.789
15595,31/08/2015,211,226,20,1,5.119
15596,05/05/2015,440,122,13,2,3.279
15597,31/03/2018,386,30,11,3,2.789
15598,17/10/2018,175,296,6,1,1.589
15599,16/04/2019,376,92,6,2,1.589
15600,23/09/2020,206,282,10,2,3.131
15601,20/06/2015,371,205,8,2,5.389
15602,06/11/2018,472,213,14,1,3.519
15603,02/11/2017,81,169,5,4,1.229
15604,10/06/2017,205,92,14,4,3.519
15605,06/05/2016,263,234,14,3,3.519
15606,17/07/2017,23,137,8,2,5.389
15607,21/04/2019,79,180,21,4,6.119
15608,21/04/2017,77,226,15,3,6.219
15609,27/09/2020,159,153,19,2,4.879
15610,08/08/2019,389,270,15,2,6.219
15611,17/05/2020,475,25,13,4,3.279
15612,26/11/2020,385,262,5,3,1.229
15613,02/08/2020,386,187,8,4,5.389
15614,18/03/2020,85,139,10,2,3.131
15615,04/02/2017,32,149,18,4,4.561
15616,24/11/2018,430,89,11,2,2.789
15617,01/06/2016,169,259,16,4,5.109
15618,08/06/2020,260,35,14,3,3.519
15619,18/09/2019,157,152,15,3,6.219
15620,03/05/2017,55,257,13,2,3.279
15621,23/07/2019,414,289,22,1,8.279
15622,12/04/2016,478,144,15,3,6.219
15623,09/04/2017,140,271,17,3,4.719
15624,03/08/2018,329,123,17,3,4.719
15625,02/01/2019,407,242,20,3,5.119
15626,18/07/2015,396,276,2,4,2.789
15627,08/02/2017,34,278,22,4,8.279
15628,08/04/2016,314,229,14,3,3.519
15629,21/02/2018,20,298,16,1,5.109
15630,30/01/2016,83,105,21,3,6.119
15631,05/06/2019,362,111,6,1,1.589
15632,29/10/2020,59,181,11,1,2.789
15633,01/10/2020,436,64,8,1,5.389
15634,28/06/2020,55,218,11,2,2.789
15635,08/05/2018,154,185,22,4,8.279
15636,25/03/2016,58,291,22,2,8.279
15637,29/12/2016,132,205,23,3,4.27
15638,24/03/2017,157,242,3,3,4.269
15639,15/09/2017,249,290,15,4,6.219
15640,13/06/2019,368,254,6,1,1.589
15641,30/04/2017,464,146,10,1,3.131
15642,22/02/2016,161,209,11,3,2.789
15643,25/03/2018,8,177,23,2,4.27
15644,30/06/2020,5,85,23,4,4.27
15645,18/05/2018,461,271,21,1,6.119
15646,20/05/2015,268,126,7,4,2.919
15647,13/01/2019,464,202,5,1,1.229
15648,08/02/2017,134,10,23,2,4.27
15649,02/05/2016,166,79,14,3,3.519
15650,05/02/2020,310,129,14,3,3.519
15651,14/03/2017,273,6,9,2,2.319
15652,02/03/2016,218,252,14,1,3.519
15653,18/02/2018,434,2,10,4,3.131
15654,21/04/2016,232,7,10,1,3.131
15655,21/09/2016,175,108,8,1,5.389
15656,31/03/2016,2,190,11,1,2.789
15657,08/10/2015,22,125,16,4,5.109
15658,28/02/2020,198,84,21,2,6.119
15659,20/08/2019,394,78,2,4,2.789
15660,24/11/2015,338,253,18,2,4.561
15661,23/10/2020,33,184,19,4,4.879
15662,26/09/2017,164,264,21,1,6.119
15663,13/02/2020,445,108,4,1,4.149
15664,24/07/2016,376,81,21,4,6.119
15665,26/04/2015,322,208,21,4,6.119
15666,12/03/2015,289,235,2,2,2.789
15667,28/05/2020,319,4,7,2,2.919
15668,26/05/2015,480,124,12,4,1.899
15669,24/01/2017,209,187,7,4,2.919
15670,29/04/2015,99,233,20,1,5.119
15671,25/02/2018,128,282,17,1,4.719
15672,21/03/2020,448,172,20,1,5.119
15673,25/04/2015,237,294,8,3,5.389
15674,01/02/2016,391,251,13,1,3.279
15675,12/06/2015,378,154,14,2,3.519
15676,02/09/2018,175,152,13,1,3.279
15677,19/12/2017,411,186,16,2,5.109
15678,12/10/2016,451,171,8,3,5.389
15679,29/12/2017,458,172,10,3,3.131
15680,03/10/2015,186,87,6,4,1.589
15681,01/05/2020,363,259,12,2,1.899
15682,19/03/2019,354,34,7,4,2.919
15683,29/09/2016,249,58,12,3,1.899
15684,20/07/2016,259,114,8,1,5.389
15685,17/03/2019,109,102,16,2,5.109
15686,26/02/2018,279,64,11,3,2.789
15687,28/11/2018,165,35,20,2,5.119
15688,22/05/2018,80,16,5,4,1.229
15689,17/12/2016,163,67,8,3,5.389
15690,11/05/2017,34,6,14,2,3.519
15691,10/06/2019,256,114,17,2,4.719
15692,17/12/2015,342,244,18,4,4.561
15693,20/05/2019,303,103,4,2,4.149
15694,07/10/2016,368,9,10,3,3.131
15695,14/03/2017,46,276,14,3,3.519
15696,29/11/2015,333,211,20,4,5.119
